,Unnamed: 0,Unnamed: 0.1,rates_code,rates_authority_id,rates_authority,region,address_no,address_street,address_town,pc__pcs,use_category,scat_code,sub_category,category,floor_area,rental_valuation,valuation_date,revaluation_year,period,rates_expected,name,rates_paid,status,status_date,status_duration,ratepayers_published,V1,V2,V6,V7,V8,V9,V10,V11,V12,V18,V22,V23,V24,V25,V27,V29,V31,V32,V33,V34,V35,V37,V40,V41,V42,V43,V44,V45,V46,V47,V49,V50,V52,V53,V61,V62,V63,V65,V66,V67,V68,V69,V71,V73,V74,V75,V76,geometry,new_date,locaton_code,period2,duration,study-start,time-of-entry,time-at-open,vacant,survival,entry,stat,StatusChange,TenantChange,highstreet
596,42396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belsize
597,42438,42438,0029400720000A,E09000007,Camden,Inner London - West,BST & GRD FLRS 72,BELSIZE LANE,LONDON,NW3 5BJ,Restaurants,234,Retail Restaurants & Cafes,Retail,131.16,35250,2010-04-01 00:00:00+00:00,2010,2016-09,17061,AKRE LTD,0,FALSE,29/04/2016,155,TRUE,5008514,17692016,C,,526836,184926,51.5489806,-0.1721181,1,,,,72,,,,72,,,,,20400294,,N,osgb1000002298669309,10,osgb4000000030329993,5,osgb1000004337180,3,578066000,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BJ,NW3 5BJ,S,1F,D,E05000133,19/03/2012,4,CR,234,POINT (526837.7599705134 184926.2997543675),29/04/2016 00:00,578066000,01/10/2016,155,01/04/2010,2220 days,2375,1,155,2220,0,FALSE,FALSE,Belsize
598,41930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belsize
599,42357,42357,2.94007E+11,E09000007,Camden,Inner London - West,BST & GND FLRS 68,BELSIZE LANE,LONDON,NW3 5BJ,Restaurants,234,Retail Restaurants & Cafes,Retail,131.14,35750,2017-04-01 00:00:00+00:00,2017,2018-06,17160,FAIRFAX PARTNERS LTD,0,FALSE,01/04/2011,2648,TRUE,5008515,54478105,C,,526842,184935,51.5490601,-0.1720284,1,,FLAT 1-4,,68,,,,68,,,,,20400294,,N,,,osgb4000000030329993,5,osgb1000004337178,3,1069934000,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BJ,NW3 5BJ,S,2B,D,E05000133,13/09/2016,5,CR,234,POINT (526843.758153082 184935.2959448657),01/04/2011 00:00,1069934000,01/07/2018,2648,01/04/2010,365 days,3013,1,2648,365,0,FALSE,TRUE,Belsize
600,42934,42934,2.9401E+11,E09000007,Camden,Inner London - West,ROOM 4 1ST F 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,15,5300,2017-04-01 00:00:00+00:00,2017,2019-09,2602.3,BONDMANOR LTD,1446.06,FALSE,01/12/2018,304,TRUE,5144541,,CO01,5107551,526754,184827,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 4 1ST FLOOR,102,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,1967822000,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203,POINT (526755.7604670442 184827.2982074535),01/12/2018 00:00,1967822000,01/10/2019,304,01/04/2010,3166 days,3470,1,304,3166,0,FALSE,TRUE,Belsize
601,41833,41833,2.94003E+11,E09000007,Camden,Inner London - West,29,BELSIZE LANE,LONDON,NW3 5AS,Restaurants,234,Retail Restaurants & Cafes,Retail,355.49,104000,2017-04-01 00:00:00+00:00,2017,2019-06,52416,BELSIZE LANE LTD - LIQUIDATION,0,FALSE,18/10/2017,621,TRUE,5017449,17691882,CR06,,526915,184984,51.5494841,-0.1709584,2,,,,29,,,,29,,,,,20400294,,N,osgb1000002298669238,12,osgb4000000030223556,4,osgb1000004337116,4,5282349000,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5AS,NW3 5AS,S,1B,D,E05000128,19/03/2012,0,CR,234,POINT (526916.7646671449 184984.3012043732),18/10/2017 00:00,5282349000,01/07/2019,621,01/04/2010,2757 days,3378,1,621,2757,0,FALSE,TRUE,Belsize
602,43021,43021,2.9401E+11,E09000007,Camden,Inner London - West,ROOM 2 1ST FLR 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,17.29,6200,2017-04-01 00:00:00+00:00,2017,2019-06,3044.2,BONDMANOR LTD,1674.38,FALSE,01/12/2018,212,TRUE,5144539,,CO01,5107551,526754,184827,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT ROOM 2 1ST FLOOR,102,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,5572037000,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203,POINT (526755.7604670442 184827.2982074535),01/12/2018 00:00,5572037000,01/07/2019,212,01/04/2010,3166 days,3378,1,212,3166,0,FALSE,TRUE,Belsize
603,76848,76848,0043200120000A,E09000007,Camden,Inner London - West,BST & GND FS 12,BELSIZE TERRACE,LONDON,NW3 4AX,Shops,249,Retail High Street,Retail,129.84,19750,2017-04-01 00:00:00+00:00,2017,2018-03,9203.5,TOCCO LIMITED - IN LIQUIDATION,0,FALSE,29/07/2014,1342,TRUE,5068603,17688903,C,,526911,184937,51.5490626,-0.171033,2,,,,12,,,,12,,,,,20400432,,N,osgb1000002298669228,13,osgb4000000030223556,4,osgb1000004337107,4,6129783000,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1D,D,E05000128,19/03/2012,2,CS,249,POINT (526912.7645279212 184937.2990776252),29/07/2014 00:00,6129783000,01/04/2018,1342,01/04/2010,1580 days,2922,1,1342,1580,0,FALSE,TRUE,Belsize
604,76892,76892,004320012A0016,E09000007,Camden,Inner London - West,BST & GND FS 12A,BELSIZE TERRACE,LONDON,NW3 4AX,Restaurants,234,Retail Restaurants & Cafes,Retail,189.77,51500,2017-04-01 00:00:00+00:00,2017,2018-03,24668.5,TOCCO LIMITED - IN LIQUIDATION,0,FALSE,29/07/2014,1342,TRUE,5075227,17688904,CR08,,526915,184934,51.5490348,-0.1709765,1,LA PALETTA,,12A,,,,,12,A,,,,20400432,,N,osgb1000002298938529,6,osgb4000000030223556,4,osgb1000004337106,3,6129793000,BELSIZE TERRACE,,BELSIZE TERRACE,LONDON,CAMDEN,LONDON,NW3 4AX,NW3 4AX,S,1F,D,E05000128,19/03/2012,0,CR,234,POINT (526916.7591010454 184934.3055337486),29/07/2014 00:00,6129793000,01/04/2018,1342,01/04/2010,1580 days,2922,1,1342,1580,0,FALSE,TRUE,Belsize
605,42741,42741,2.9401E+11,E09000007,Camden,Inner London - West,BST & GND FLRS 96,BELSIZE LANE,LONDON,NW3 5BE,Shops,249,Retail High Street,Retail,74.37,10750,2009-11-16 00:00:00+00:00,2010,2015-06,5160,GEMINVEST (LONDON) LTD - IN LIQUIDATION,0,FALSE,21/07/2010,1806,TRUE,5068258,17691973,CR08,,526772,184858,51.5483839,-0.1730651,2,,,,96,,,,96,,,,,20400294,,N,osgb1000002298669349,15,osgb4000000030411069,3,osgb1000004337226,5,6408215000,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5BE,NW3 5BE,S,1G,D,E05000133,19/03/2012,0,CS,249,POINT (526773.7594933974 184858.3035838707),21/07/2010 00:00,6408215000,01/07/2015,1806,01/04/2010,111 days,1917,1,1806,111,0,FALSE,TRUE,Belsize
606,41876,41876,2.94003E+11,E09000007,Camden,Inner London - West,GND FLR 31,BELSIZE LANE,LONDON,NW3 5AS,Shops,249,Retail High Street,Retail,25.02,15500,2017-04-01 00:00:00+00:00,2017,2019-03,7440,BELSIZE LANE LTD - LIQUIDATION,0,FALSE,18/10/2017,530,TRUE,5004689,17691894,CR07,,526902,184984,51.549487,-0.1711458,2,BOURNES FISHMONGERS & SEAFOOD BAR,,,31,,,,31,,,,,20400294,,N,osgb1000002298938530,12,osgb4000000030223555,6,osgb1000004337087,6,6473544000,BELSIZE LANE,,BELSIZE LANE,LONDON,CAMDEN,LONDON,NW3 5AS,NW3 5AS,S,1D,D,E05000128,19/03/2012,1,CS,249,POINT (526903.7638611975 184984.298832552),18/10/2017 00:00,6473544000,01/04/2019,530,01/04/2010,2757 days,3287,1,530,2757,0,FALSE,TRUE,Belsize
607,43066,43066,2.9401E+11,E09000007,Camden,Inner London - West,GND FLR 102,BELSIZE LANE,LONDON,NW3 5BB,Offices (Inc Computer Centres),203,Office General,Office,107.92,32500,2017-04-01 00:00:00+00:00,2017,2019-09,15957.5,BONDMANOR LTD,4997.94,FALSE,01/02/2019,242,TRUE,5159951,,CO01,5107551,526754,184827,51.5481093,-0.1733357,1,,,,,,,OFFICES AND PREMISES AT GROUND FLOOR,102,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004337267,3,6617084000,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5BB,,,C,E05000133,,0,CO,203,POINT (526755.7604670442 184827.2982074535),01/02/2019 00:00,6617084000,01/10/2019,242,01/04/2010,3228 days,3470,1,242,3228,0,FALSE,TRUE,Belsize
608,315661,315661,2.94007E+11,E09000007,Camden,Inner London - West,GND FLR 67,BELSIZE LANE,LONDON,NW3 5AX,Offices (Inc Computer Centres),203,Office General,Office,83.73,27750,2017-04-01 00:00:00+00:00,2017,2018-12,13320,LITTLE HANDS DESIGN C.I.C,12049.98,FALSE,19/09/2018,104,TRUE,5160411,,CI03,5087603,526769,184792,51.5477914,-0.1731321,1,,,,,,,WORKSHOP AND PREMISES AT GROUND FLOOR,67,,,,,20400294,,N,,,osgb4000000030872450,3,osgb1000004336950,4,7581418000,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5AU,,,C,E05000133,,0,CO,203,POINT (526770.7597144416 184792.298748048),19/09/2018 00:00,7581418000,01/01/2019,104,01/04/2010,3093 days,3197,1,104,3093,0,FALSE,TRUE,Belsize
609,315596,315596,2.94003E+11,E09000007,Camden,Inner London - West,LOWER GND FLR 27,BELSIZE LANE,LONDON,NW3 5AS,Offices (Inc Computer Centres),203,Office General,Office,56.18,10500,2011-02-01 00:00:00+00:00,2010,2012-12,4725,LESLIE ROGERS INVESTMENTS LTD,0,FALSE,01/09/2012,122,TRUE,5158870,,CO01,5004785,526920,184993,51.5495639,-0.1708831,2,,,,,,,OFFICES AND PREMISES AT LOWER GROUND FLOOR,27,,,,,20400294,,N,,,osgb4000000030223556,4,osgb1000004337117,7,7687274000,BELSIZE LANE,,,LONDON,CAMDEN,,,NW3 5AS,,,C,E05000128,,0,CO,203,POINT (526921.7634307072 184993.3058883341),01/09/2012 00:00,7687274000,01/01/2013,122,01/04/2010,884 days,1006,1,122,884,0,FALSE,TRUE,Belsize
610,287483,287483,2.812E+12,E09000007,Camden,Inner London - West,4,LANGTRY WALK,LONDON,NW8 0DU,Shops,249,Retail High Street,Retail,80.2,10750,2017-04-01 00:00:00+00:00,2017,2021-03,5364.25,LBC - RK20NCE020,0,FALSE,05/04/2012,3283,TRUE,5002695,28083629,CR08,,526341,184006,51.5408234,-0.1795834,2,TASTES OF THE NILE,,,4,,,,4,,,,,20402812,,N,osgb1000002298901870,19,osgb4000000030223362,3,osgb1000001786184223,4,53659063,LANGTRY WALK,,LANGTRY WALK,LONDON,CAMDEN,LONDON,NW8 0DU,NW8 0DU,S,1N,D,E05000140,19/03/2012,0,CS,249,POINT (526342.7466633314 184006.2725527538),05/04/2012 00:00,53659063,01/04/2021,3283,01/04/2010,735 days,4018,0,3283,735,0,FALSE,FALSE,Loudoun
611,25226,25226,1.81404E+11,E09000007,Camden,Inner London - West,69,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,59.9,7600,2010-04-01 00:00:00+00:00,2010,2013-12,3511.2,LBC - RK20NCE020,0,FALSE,10/12/2012,387,TRUE,5025065,17755157,CI03,,526341,184006,51.5408234,-0.1795834,2,K K M ARCHITECTS LTD,,,69,,,,69,,,,,20400568,,N,osgb1000002298664408,10,osgb4000000030223362,3,osgb1000001786184223,4,55752063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DB,NW8 0DB,L,1A,D,E05000140,19/03/2012,1,IF3,96,POINT (526342.7466633314 184006.2725527538),10/12/2012 00:00,55752063,01/01/2014,387,01/04/2010,984 days,1371,1,387,984,0,FALSE,FALSE,Loudoun
612,342004,342004,1.81404E+11,E09000007,Camden,Inner London - West,71,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,70.96,11000,2017-04-01 00:00:00+00:00,2017,2021-03,5489,LBC - RK20NCE020,0,FALSE,06/06/2016,1760,TRUE,5047145,17755174,CI03,,526346,183997,51.5407414,-0.1795146,1,CRAWT SIMPKINS PARTNERSHIP,,,71,,,,71,,,,,20400568,,N,osgb1000002298664399,11,osgb4000000030223362,3,osgb1000004334863,6,55754063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1G,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),06/06/2016 00:00,55754063,01/04/2021,1760,01/04/2010,2258 days,4018,0,1760,2258,0,FALSE,FALSE,Loudoun
613,25299,25299,0018140421005B,E09000007,Camden,Inner London - West,73,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,50.21,7800,2017-04-01 00:00:00+00:00,2017,2021-03,3892.2,LBC - RK20NCE020,0,FALSE,01/04/2010,4018,TRUE,5047146,17755175,CI03,,526346,183997,51.5407414,-0.1795146,1,,,,73,,,,73,,,,,20400568,,N,osgb1000002298664400,10,osgb4000000030223362,3,osgb1000004334863,6,55756063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1H,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),01/04/2010 00:00,55756063,01/04/2021,4018,01/04/2010,0 days,4018,0,4018,0,0,FALSE,FALSE,Loudoun
614,25302,25302,1.81404E+11,E09000007,Camden,Inner London - West,75,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,51.08,6700,2010-04-01 00:00:00+00:00,2010,2010-12,2726.9,LBC - RK20NCE020,0,FALSE,26/07/2010,159,TRUE,5047150,17755176,CI03,,526346,183997,51.5407414,-0.1795146,1,FOUR ROOMS FOUR SEASONS,,,75,,,,75,,,,,20400568,,N,osgb1000002298664404,11,osgb4000000030223362,3,osgb1000004334863,6,55758063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1J,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),26/07/2010 00:00,55758063,01/01/2011,159,01/04/2010,116 days,275,1,159,116,0,FALSE,TRUE,Loudoun
615,25387,25387,1.81404E+11,E09000007,Camden,Inner London - West,77,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,43.28,6900,2017-04-01 00:00:00+00:00,2017,2021-03,3443.1,LBC - XG600CE020,0,FALSE,09/12/2011,3401,TRUE,5047151,17755168,CI03,,526346,183997,51.5407414,-0.1795146,1,B D S EDUCATION LTD,,,77,,,,77,,,,,20400568,,N,osgb1000002298664405,11,osgb4000000030223362,3,osgb1000004334863,6,55760063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1L,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),09/12/2011 00:00,55760063,01/04/2021,3401,01/04/2010,617 days,4018,0,3401,617,0,FALSE,FALSE,Loudoun
616,25431,25431,1.81404E+11,E09000007,Camden,Inner London - West,79,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,43.27,6900,2017-04-01 00:00:00+00:00,2017,2021-03,3443.1,LBC - XG600CE020,0,FALSE,01/02/2012,3347,TRUE,5047141,17755171,CI03,,526346,183997,51.5407414,-0.1795146,1,THORNE HENDERSON,,,79,,,,79,,,,,20400568,,N,osgb1000002298664395,12,osgb4000000030223362,3,osgb1000004334863,6,55762063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1N,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),01/02/2012 00:00,55762063,01/04/2021,3347,01/04/2010,671 days,4018,0,3347,671,0,FALSE,TRUE,Loudoun
617,25475,25475,1.81404E+11,E09000007,Camden,Inner London - West,81,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,45.2,7200,2017-04-01 00:00:00+00:00,2017,2021-03,3592.8,LBC - RK20NCE020,0,FALSE,01/07/2017,1370,TRUE,5047142,17755170,CI03,,526346,183997,51.5407414,-0.1795146,1,LESSIN & BROWN,,,81,,,,81,,,,,20400568,,N,osgb1000002298664396,10,osgb4000000030223362,3,osgb1000004334863,6,55764063,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1P,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),01/07/2017 00:00,55764063,01/04/2021,1370,01/04/2010,2648 days,4018,0,1370,2648,0,FALSE,TRUE,Loudoun
618,1187,1187,0000009306700B,E09000007,Camden,Inner London - West,BST & GND FS 35-37,FAIRFAX ROAD,LONDON,NW6 4EL,Showrooms,251,Retail Other Superstores/ Retail Warehouses,Retail,277.7,51500,2017-04-01 00:00:00+00:00,2017,2021-03,26368,HALEV LIMITED,0,FALSE,01/06/2019,670,TRUE,5083748,17731489,CR,,526366,184316,51.5436038,-0.1791119,2,POSNERS THE FLOOR STORE,,35A-37,,,,,35,,37,,,20400423,,N,osgb1000002298672405,7,osgb4000000030223451,2,osgb1000004339089,2,102361063,FAIRFAX ROAD,,FAIRFAX ROAD,LONDON,CAMDEN,LONDON,NW6 4EW,NW6 4EW,L,1A,D,E05000144,19/03/2012,0,CS7,251,POINT (526367.746672733 184316.2799185408),01/06/2019 00:00,102361063,01/04/2021,670,01/04/2010,3348 days,4018,0,670,3348,0,FALSE,TRUE,Loudoun
619,75874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Loudoun
620,1197,1197,93085028,E09000007,Camden,Inner London - West,BST & GND FS 59-61,FAIRFAX ROAD,LONDON,NW6 4EG,Shops,249,Retail High Street,Retail,859.2,97000,2010-04-01 00:00:00+00:00,2010,2012-09,44426,CHARLES PAGE INTERIORS LTD,0,FALSE,12/06/2012,111,TRUE,5109666,17731366,CR08,,526336,184229,51.5428287,-0.1795755,2,CAMERICH,,,61,,,,61,,,,,20400423,,N,osgb1000002298672540,14,osgb4000000030329908,6,osgb1000004339093,6,102372063,FAIRFAX ROAD,,FAIRFAX ROAD,LONDON,CAMDEN,LONDON,NW6 4EE,NW6 4EE,S,1H,D,E05000144,19/03/2012,0,CS,249,POINT (526337.7453041407 184229.2850456822),12/06/2012 00:00,102372063,01/10/2012,111,01/04/2010,803 days,914,1,111,803,0,FALSE,TRUE,Loudoun
621,75996,75996,4.23007E+11,E09000007,Camden,Inner London - West,BST & GND FS 69,FAIRFAX ROAD,LONDON,NW6 4EE,Shops,249,Retail High Street,Retail,104.9,26000,2017-04-01 00:00:00+00:00,2017,2021-03,12974,REGAL OFFICES LLP,0,FALSE,01/06/2019,670,TRUE,5066978,17731368,CR,,526334,184211,51.5426674,-0.1796108,2,IN LONDON PROPERTIES,,,69,,,,69,,,,,20400423,,N,osgb1000002298672551,10,osgb4000000030329898,3,osgb1000004339094,3,102375063,FAIRFAX ROAD,,FAIRFAX ROAD,LONDON,CAMDEN,LONDON,NW6 4EE,NW6 4EE,S,1B,D,E05000144,19/03/2012,0,CS,249,POINT (526335.7438943906 184211.2868074952),01/06/2019 00:00,102375063,01/04/2021,670,01/04/2010,3348 days,4018,0,670,3348,0,FALSE,TRUE,Loudoun
622,76260,76260,4.23009E+11,E09000007,Camden,Inner London - West,GND F 93,FAIRFAX ROAD,LONDON,NW6 4DY,Shops,249,Retail High Street,Retail,100.6,34500,2017-04-01 00:00:00+00:00,2017,2021-03,17215.5,OAKBURN PROPERTIES LIMITED,0,FALSE,10/10/2018,904,TRUE,5044173,17731340,CR,,526313,184138,51.542016,-0.1799396,2,FAIR SUPERMARKET,,,93,,,,93,,,,,20400423,,N,osgb1000002298672790,14,osgb4000000030411043,3,osgb1000004339100,4,102385063,FAIRFAX ROAD,,FAIRFAX ROAD,LONDON,CAMDEN,LONDON,NW6 4DY,NW6 4DY,S,1G,D,E05000144,19/03/2012,0,CS,249,POINT (526314.7464727339 184138.2807327721),10/10/2018 00:00,102385063,01/04/2021,904,01/04/2010,3114 days,4018,0,904,3114,0,FALSE,TRUE,Loudoun
623,76410,76410,004230095B0002,E09000007,Camden,Inner London - West,95B,FAIRFAX ROAD,LONDON,NW6 4DY,Gymnasia/Fitness Suites,416,Leisure Sports centres and Private Clubs,Leisure,155.74,21750,2017-04-01 00:00:00+00:00,2017,2018-09,10440,GTC SPORTS STUDIOS LTD,0,FALSE,20/07/2017,438,TRUE,5142751,17731339,CR,,526308,184126,51.5419093,-0.180016,1,G T C KICKBOXING GYM,,95B,,,,,95,B,,,,20400423,,N,osgb1000002298869659,19,osgb4000000030474169,4,osgb1000004339101,4,4892207000,FAIRFAX ROAD,,FAIRFAX ROAD,LONDON,CAMDEN,LONDON,NW6 4DY,NW6 4DY,S,1J,D,E05000144,19/03/2012,0,LX,416,POINT (526309.7438598187 184126.2833825833),20/07/2017 00:00,4892207000,01/10/2018,438,01/04/2010,2667 days,3105,1,438,2667,0,FALSE,TRUE,Loudoun
624,76034,76034,4.23007E+11,E09000007,Camden,Inner London - West,71-73,FAIRFAX ROAD,LONDON,NW6 4EE,Shops,249,Retail High Street,Retail,228.15,54000,2017-04-01 00:00:00+00:00,2017,2019-09,27216,CURTIS BANKS LTD,0,FALSE,01/06/2019,122,TRUE,5158091,17731371,CR08,,526331,184204,51.5426051,-0.1796565,2,WOODEN FLOORS CO UK,,71-73,,,,,71,,73,,,20400423,,N,osgb1000002298672548,11,osgb4000000030329898,3,osgb1000004339094,3,7239879000,FAIRFAX ROAD,,FAIRFAX ROAD,LONDON,CAMDEN,LONDON,NW6 4EE,NW6 4EE,S,1F,D,E05000144,19/03/2012,0,CS,249,POINT (526332.7473572362 184204.2798961585),01/06/2019 00:00,7239879000,01/10/2019,122,01/04/2010,3348 days,3470,1,122,3348,0,FALSE,TRUE,Loudoun
625,329347,329347,5.68007E+11,E09000007,Camden,Inner London - West,65,LOUDOUN ROAD,LONDON,NW8 0DQ,"Factories, Workshops and Warehouses (Incl Bakeries & Dairies)",96,Industrial General,Industrial,72.94,8600,2012-02-20 00:00:00+00:00,2010,2014-06,4050.6,LBC - RK20NCE020,0,FALSE,20/02/2012,862,TRUE,5047149,17755169,CO01,,526346,183997,51.5407414,-0.1795146,1,DELAP PLUS,,,65,,,,65,,,,,20400568,,N,osgb1000002298664403,9,osgb4000000030223362,3,osgb1000004334863,6,8177769000,LOUDOUN ROAD,,LOUDOUN ROAD,LONDON,CAMDEN,LONDON,NW8 0DQ,NW8 0DQ,S,1D,D,E05000140,19/03/2012,0,IF3,96,POINT (526347.7445087004 183997.2724872957),20/02/2012 00:00,8177769000,01/07/2014,862,01/04/2010,690 days,1552,1,862,690,0,FALSE,TRUE,Loudoun
626,45787,45787,0030101550000A,E09000007,Camden,Inner London - West,155,HAVERSTOCK HILL,LONDON,NW3 4QT,Shops,249,Retail High Street,Retail,51.33,33000,2017-04-01 00:00:00+00:00,2017,2017-12,15378,FARIMA PERRY FLORALS AND EVENTS LTD,0,FALSE,16/01/2017,350,TRUE,5035049,17690343,CR02,,527385,185021,51.5497108,-0.1641702,1,FARIMA PERRY FLORALS & EVENTS LTD,,,155,,,,155,,,,,20400301,,N,osgb1000002298889672,20,osgb4000000030223545,3,osgb1000005166196,3,43661063,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 4QT,NW3 4QT,S,1Z,D,E05000128,19/03/2012,0,CS,249,POINT (527386.7685453553 185021.3013777477),16/01/2017 00:00,43661063,01/01/2018,350,01/04/2010,2482 days,2832,1,350,2482,0,FALSE,TRUE,Haverstock
627,46121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Haverstock
628,48225,48225,3.01022E+11,E09000007,Camden,Inner London - West,216,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,267.97,71000,2010-04-01 00:00:00+00:00,2010,2011-06,30743,PREZZO PLC,0,FALSE,06/05/2011,56,TRUE,5041862,17681496,C,,527289,185191,51.5512602,-0.1654925,2,,,,216,,,,216,,,,,20400301,,N,osgb1000002298731352,15,osgb4000000030223559,7,osgb1000005166089,5,43820063,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1D,D,E05000135,19/03/2012,0,CR,234,POINT (527290.7705875784 185191.3018650665),06/05/2011 00:00,43820063,01/07/2011,56,01/04/2010,400 days,456,1,56,400,0,FALSE,TRUE,Haverstock
629,48292,48292,3.01024E+11,E09000007,Camden,Inner London - West,240,HAVERSTOCK HILL,LONDON,NW3 2AE,Restaurants,234,Retail Restaurants & Cafes,Retail,254.1,66500,2010-04-01 00:00:00+00:00,2010,2017-03,33050.5,TRUSCOTT CELLAR LIMITED - IN LIQUIDATION,0,FALSE,24/08/2016,220,TRUE,5016172,17681508,CR08,,527187,185288,51.5521549,-0.1669278,2,THE TRUSCOTT CELLAR,,,240,,,,240,,,,,20400301,,N,osgb1000002298730982,19,osgb4000000030223546,2,osgb1000005166076,4,43838063,HAVERSTOCK HILL,,HAVERSTOCK HILL,LONDON,CAMDEN,LONDON,NW3 2AE,NW3 2AE,S,1J,D,E05000135,19/03/2012,0,CR,234,POINT (527188.7694497834 185288.3020306615),24/08/2016 00:00,43838063,01/04/2017,220,01/04/2010,2337 days,2557,1,220,2337,0,FALSE,TRUE,Haverstock
